,RandomForest,XGBoost,Lasso,Avg_Importance
999,0.206254387302664,0.20309825,0.0,0.13645087990610702
0,0.35712951270959736,0.029549873,0.02193558939052143,0.1362049915342678
716,0.17456803584551678,0.23400907,0.0,0.13619236934335982
272,0.24965086620726806,0.0854457,0.07279333317038422,0.13596330048453684
1133,0.22177045816991112,0.18591103,0.0,0.13589382924905546
144,0.2494674036886477,0.14995196,0.007204758787765402,0.13554137569772953
1014,0.15863097238870535,0.09892871,0.14888453573818558,0.13548140681176593
771,0.18809767220787388,0.2179469,0.0,0.13534819137511048
583,0.13710206308230413,0.2688887,0.0,0.13533025833720846
656,0.15526275555912442,0.25056025,0.0,0.13527433647256357
446,0.0954423630004439,0.3103031,0.0,0.13524848500110417
436,0.21566936797260583,0.18956251,0.0,0.13507729413230996
6,0.3057896973732641,0.09814645,0.0,0.13464538362435272
820,0.0905179871366714,0.31329975,0.0,0.13460591081931508
503,0.23141043142120304,0.17206164,0.0,0.13449068948838533
1074,0.2192251540435786,0.18369576,0.0,0.13430697246437054
923,0.11060142853154128,0.29162377,0.0,0.13407506657406154
427,0.21747702517827605,0.18373208,0.0,0.13373636755254617
1041,0.12848334377023213,0.2727041,0.0,0.1337291461395311
316,0.13609193809239103,0.26450312,0.0,0.13353168648947622
938,0.23537188159166444,0.14071555,0.024251819113838027,0.13344641835402582
329,0.14112124628541398,0.25799602,0.0,0.1330390896622258
548,0.19805545201978808,0.20082279,0.0,0.13295941250549995
461,0.1405271562559427,0.114177704,0.14390749413113754,0.13287078474816738
619,0.1484735669393847,0.24961674,0.0,0.13269676969115965
622,0.07653779486820024,0.32124802,0.0,0.1325952731900908
43,0.1500881391290857,0.24756229,0.0,0.13255014278902058
187,0.22732834598867493,0.1701454,0.0,0.13249125110258128
45,0.2229538625841154,0.17446174,0.0,0.13247186661974633
564,0.12431769004049265,0.27306142,0.0,0.13245970484476077
186,0.14639194643800285,0.2509245,0.0,0.13243881476026384
56,0.26271623517739534,0.1341389,0.0,0.1322850440795811
826,0.12871253737345095,0.26785707,0.0,0.13218987070366658
499,0.20437267358926758,0.19172582,0.0,0.13203283129741028
448,0.17664973877089488,0.21939622,0.0,0.13201531914279616
806,0.16682430253404115,0.22892785,0.0,0.13191738441910258
574,0.13615881703857352,0.2590959,0.0,0.13175157474995908
444,0.18172014707417974,0.1183141,0.09433183322732311,0.13145536086452123
82,0.13169507451726456,0.26232335,0.0,0.1313394747438479
926,0.13510224760877515,0.25849244,0.0,0.1311982291980168
97,0.1604835628770947,0.23191793,0.0,0.13080049850222666
337,0.15711095955498217,0.2352251,0.0,0.13077868529997666
1060,0.14800710504783146,0.24425152,0.0,0.13075287482981202
1085,0.1308025440862944,0.20956224,0.05183850607390074,0.13073443073043087
62,0.23429532427592717,0.15779264,0.0,0.1306959889961734
386,0.18758043384761103,0.203907,0.0,0.13049581062863433
305,0.2008287985857187,0.1904531,0.0,0.13042729860331806
997,0.13791870915480364,0.25282696,0.0,0.13024855601651109
378,0.24209467570544121,0.14737593,0.0,0.12982353402694344
745,0.1624279404614769,0.22695196,0.0,0.12979329907014645
978,0.11293631773990306,0.2764218,0.0,0.12978603436483913
729,0.16275082310241817,0.22636582,0.0,0.12970554755860686
486,0.25457979894688126,0.13373713,0.0,0.1294389769667069
341,0.19150467444101163,0.1961603,0.0,0.1292216586690452
615,0.2388653577511886,0.12469393,0.024091969151146645,0.12921708568380455
1114,0.1677986073320304,0.21972485,0.0,0.1291744853994977
57,0.23042178975001368,0.15707314,0.0,0.12916497663145396
147,0.23869346334259206,0.14787562,0.0,0.12885636175248522
394,0.16783788037101063,0.21870612,0.0,0.12884799881709827
573,0.0877693563936073,0.2983632,0.0,0.1287108550547864
389,0.22654409849905863,0.15942834,0.0,0.12865748055863346
470,0.2289872903642661,0.15624349,0.0,0.12841025951894147
205,0.19092838134647522,0.19385476,0.0,0.1282610484834549
816,0.1158344193719842,0.26793298,0.0,0.12792246687488482
958,0.19792981070500174,0.18577915,0.0,0.12790298833523048
129,0.14466382378128628,0.23881783,0.0,0.12782721656490517
904,0.11888522888502939,0.26450557,0.0,0.12779693135050094
307,0.20802674007769736,0.17510426,0.0,0.12771033350744618
1150,0.21698145079492995,0.1658603,0.0,0.1276139153635484
110,0.21384806905312662,0.1689607,0.0,0.12760292481754662
192,0.16230178548763843,0.15979066,0.060195426303306376,0.12742929223407165
762,0.1265619695402214,0.25488478,0.0,0.12714891633116632
628,0.13930437681198793,0.24191803,0.0,0.1270741347376528
616,0.10510266911225048,0.27583623,0.0,0.1269796328121971
390,0.2093219265305751,0.1713573,0.0,0.12689307679612616
808,0.15361432628581198,0.22684966,0.0,0.12682132885439287
332,0.1440469287772995,0.23635367,0.0,0.1268001981225286
1087,0.15616143543922784,0.22423644,0.0,0.1267992930260098
215,0.1506119881811312,0.22941251,0.0,0.12667483305740923
788,0.11181336176901423,0.26804775,0.0,0.12662037058839984
400,0.11602642676754328,0.2633921,0.0,0.12647283918832253
89,0.1440399010209685,0.23533948,0.0,0.1264597928930801
142,0.12689366565694216,0.25221756,0.0,0.12637040888782938
802,0.06826493134234408,0.31030452,0.0,0.1261898179522291
209,0.1663541363702532,0.12755796,0.08462024051913154,0.126177446674081
613,0.09860446238523109,0.1942163,0.08557832252140396,0.12613302699446988
1055,0.18464238849019904,0.19356924,0.0,0.12607054381481772
1001,0.2067514522073192,0.1705691,0.0,0.1257735197145913
975,0.2232029997565887,0.15390621,0.0,0.12570307033785652
993,0.19653732566509527,0.14834791,0.031927719215992086,0.12560431969999666
577,0.08370208735524869,0.2925773,0.0,0.1254264612835621
946,0.1515498139561641,0.22466165,0.0,0.1254038207432107
65,0.24046080464173092,0.13545163,0.0,0.1253041447998707
152,0.2210327837971018,0.15403941,0.0,0.1250240655113315
838,0.13221771840932706,0.22899647,0.0136841809073499,0.12496612329574708
26,0.2135447084728977,0.16117766,0.0,0.12490745782269706
609,0.12424047454365457,0.24924564,0.0,0.1244953727197924
795,0.22864592781007748,0.14459078,0.0,0.12441223598301564
1073,0.22111212146102746,0.15208538,0.0,0.12439916674236244
505,0.10633331762322239,0.26642334,0.0,0.12425222074511466
47,0.20799789562776483,0.08981149,0.07488974497852278,0.12423304319743432
1067,0.21930932771390463,0.15332766,0.0,0.12421232882879107
553,0.14283499479426529,0.22975963,0.0,0.12419820944512416
708,0.15283625198166803,0.21962082,0.0,0.12415235861394551
827,0.18000346270480713,0.19239457,0.0,0.12413267740699636
1143,0.21482092062538974,0.15743147,0.0,0.1240841296643221
79,0.17258333129506068,0.19922239,0.0,0.12393523905946398
790,0.14505884025990354,0.22670881,0.0,0.12392255158722199
70,0.18125304662026745,0.1904984,0.0,0.12391714779151075
651,0.1825487051775911,0.18905804,0.0,0.12386891359656581
939,0.24335092572283024,0.12822257,0.0,0.12385783184869843
593,0.13863623128361477,0.23137291,0.0,0.12333637968045796
984,0.2105608756213498,0.15253645,0.006678812016100812,0.1232587131513365
543,0.23676899764976583,0.13268094,0.0,0.12314997843252845
736,0.16216984717547758,0.20702662,0.0,0.12306548763811542
111,0.23462197943983754,0.13441913,0.0,0.12301370257953233
951,0.17745082582281918,0.19146183,0.0,0.12297088571802407
422,0.11908535888758556,0.24973468,0.0,0.12294001457084303
837,0.20864510793925428,0.15999326,0.0,0.12287945634603865
960,0.1816998801736034,0.18693306,0.0,0.12287764523122036
50,0.17133558147021197,0.19719411,0.0,0.12284323193254758
72,0.18978362410203378,0.17852423,0.0,0.12276928335075828
845,0.1847676552790815,0.18328694,0.0,0.12268486345670006
585,0.12387919621927952,0.24416244,0.0,0.12268054550642243
779,0.18333325884848442,0.18435264,0.0,0.12256196506192156
674,0.16316821264828799,0.20447004,0.0,0.12254608368742981
490,0.1926292790583196,0.174479,0.0,0.12236942395936856
1122,0.12269016792668766,0.14800055,0.09621716061575807,0.12230262726425284
51,0.1754153795428654,0.19145212,0.0,0.12228916510567335
194,0.14684008938874926,0.21992525,0.0,0.12225511465736934
94,0.1358644673159723,0.2307244,0.0,0.12219628721247132
137,0.17350295929103732,0.19308369,0.0,0.12219554930259664
703,0.1495640257812966,0.21626751,0.0,0.12194384567662837
428,0.17052932584417035,0.19522603,0.0,0.12191845146858749
696,0.17826858695899078,0.18747589,0.0,0.12191482562672638
581,0.11450613414178995,0.25122365,0.0,0.12190992923223544
711,0.19206550339333334,0.173295,0.0,0.12178683651643368
721,0.14169481302758963,0.22325693,0.0,0.1216505812454916
980,0.17448970124452304,0.19031599,0.0,0.12160189762820466
868,0.09552155610186927,0.2682267,0.0,0.12124942301466424
683,0.17551649273726624,0.18814215,0.0,0.12121954779258463
484,0.1824877814132349,0.18111095,0.0,0.12119957657914614
293,0.16760107976001196,0.1959665,0.0,0.12118919227454956
1005,0.16289060262354632,0.20007035,0.0,0.12098698466192491
862,0.1299201357345577,0.23297504,0.0,0.12096505721346525
290,0.19364145750110617,0.16912495,0.0,0.120922134499766
80,0.20366643565276374,0.15894122,0.0,0.12086921995672621
83,0.17285994587873726,0.13585456,0.05373262926334592,0.12081571076621533
895,0.12040633783709472,0.24191712,0.0,0.12077448542241077
688,0.09699967307574761,0.2646951,0.0,0.12056492700420225
629,0.1368188886892235,0.22480275,0.0,0.1205405453526787
117,0.16757367494206865,0.19392149,0.0,0.12049838881526138
134,0.1722304748899834,0.18910119,0.0,0.12044388808830236
128,0.142672528640764,0.21834776,0.0,0.12034009556516574
359,0.17374427290067662,0.18695438,0.0,0.12023288399413423
644,0.14185789181112315,0.21875991,0.0,0.12020593369443903
734,0.1148233326941857,0.24550901,0.0,0.12011078207592597
530,0.14957083553621334,0.21071935,0.0,0.1200967275121118
1077,0.15839887247169465,0.20163988,0.0,0.12001291608043661
78,0.13644263021481115,0.22354995,0.0,0.11999752578580407
218,0.19958291223338473,0.1597203,0.0,0.11976773795383251
271,0.24812682888978219,0.11117026,0.0,0.11976569699603153
333,0.20655668296547725,0.15243475,0.0,0.11966381145229603
821,0.16386144633822772,0.09817081,0.09607024275265202,0.11936749951288171
732,0.15693776328308712,0.20067723,0.0,0.11920499807908579
124,0.1821685592436188,0.17531684,0.0,0.11916179988461711
69,0.15422252957412028,0.20291448,0.0,0.11904566865625787
992,0.17856119479319157,0.17788956,0.0,0.11881691682862143
893,0.18859653176050498,0.13354903,0.0342636559679626,0.11880307410798568
646,0.18978321440851953,0.16662109,0.0,0.11880143446338265
81,0.17679485150005053,0.17925243,0.0,0.11868242743222458
1057,0.12494576446517844,0.23082595,0.0,0.11859057006671873
328,0.13730753559993525,0.21836445,0.0,0.11855732765173521
462,0.17564129165037373,0.18002118,0.0,0.11855415778432919
1086,0.13221377908582002,0.22325012,0.0,0.11848796665467987
479,0.2038532856360971,0.1515729,0.0,0.11847539455545937
165,0.15416704167635537,0.16730663,0.03362418504993738,0.11836595284326844
253,0.12093714314929896,0.23404841,0.0,0.11832851813313779
815,0.10256542393320987,0.2521465,0.0,0.11823731206772788
458,0.1354693178355707,0.21876267,0.0,0.11807732794086183
681,0.11615862126236903,0.23799711,0.0,0.11805191197357491
835,0.122038310779379,0.23132986,0.0,0.11778938969414969
968,0.09386402332906989,0.25893742,0.0,0.11760048059663862
49,0.14808666346539656,0.20464249,0.0,0.11757638433929814
545,0.10492578410143837,0.24769904,0.0,0.11754160709856347
259,0.11656487722156796,0.23582643,0.0,0.11746376997549783
529,0.11773456676774967,0.23418038,0.0,0.11730498090046561
1012,0.16109982330533465,0.19070007,0.0,0.11726663079173234
854,0.17425376450565516,0.1774781,0.0,0.11724395644514779
659,0.18601057721221936,0.11461347,0.05095243661470759,0.11719216241410058
1009,0.15778392169237127,0.19364816,0.0,0.11714402706543602
54,0.21525037610606068,0.13530612,0.0,0.11685216534162797
1091,0.18832182806228864,0.16146494,0.0,0.1165955908480461
691,0.14275946864663586,0.20700875,0.0,0.11658940596441104
705,0.19858410954171543,0.12991062,0.020916895167886876,0.11647054092546334
522,0.09876550823632782,0.25043097,0.0,0.11639882654012541
801,0.12365908701040829,0.22529808,0.0,0.11631905462615517
785,0.22195745848684784,0.12677242,0.0,0.11624329236835002
77,0.14532046844597996,0.20321308,0.0,0.11617784973659893
1108,0.14851835349162176,0.19966601,0.0,0.11606145394828504
697,0.1260580696029516,0.22193018,0.0,0.11599608187420674
246,0.16634332294775359,0.1178426,0.06353051216723328,0.11590547828818398
160,0.13402483052497255,0.21362321,0.0,0.11588268043758189
48,0.19891327350968493,0.1486714,0.0,0.11586155901231492
183,0.17457974257549239,0.17279789,0.0,0.11579254369762404
1071,0.20737995350418623,0.13991767,0.0,0.11576587506154556
255,0.1782562116120188,0.16900067,0.0,0.11575229397528464
34,0.14182103132987792,0.20537771,0.0,0.11573291472522673
761,0.10475348027928492,0.24183078,0.0,0.11552808712715514
262,0.18843642128490734,0.15801127,0.0,0.11548256461151218
829,0.16043299593470176,0.18573612,0.0,0.11538970522728786
286,0.1469325369408421,0.19862698,0.0,0.1151865057087836
833,0.1272137585511978,0.21807885,0.0,0.11509753675034229
335,0.18133207632665987,0.16372882,0.0,0.11502029820801535
787,0.13761953884811023,0.20705292,0.0,0.1148908183788287
841,0.15566641639367365,0.18876906,0.0,0.11481182459558255
755,0.15952133387704068,0.18490134,0.0,0.11480755855765401
115,0.13034288625631055,0.21369918,0.0,0.1146806877212833
937,0.14268196751441323,0.20129848,0.0,0.11466014759330538
360,0.14736096443151728,0.19653513,0.0,0.11463202993543709
842,0.12436579842994581,0.2189658,0.0,0.11444386568211838
260,0.18672416501403993,0.1565825,0.0,0.11443555650830649
943,0.16472119981510033,0.17847402,0.0,0.11439840791775979
206,0.15024804935443029,0.19263542,0.0,0.11429448877966279
357,0.10606122700312015,0.23634627,0.0,0.11413583387248476
769,0.17990443049971602,0.16198039,0.0,0.1139616070161407
1022,0.1422689600430555,0.19945484,0.0,0.11390793468033694
941,0.1489806689454048,0.19272873,0.0,0.11390313233378625
135,0.14822347330675634,0.1934117,0.0,0.11387838876123597
116,0.14397988862329694,0.19759281,0.0,0.11385756613987674
232,0.14621514630534072,0.19524781,0.0,0.11382098678819941
161,0.14779255483715698,0.19361544,0.0,0.11380266379703735
538,0.14483416773713537,0.19655736,0.0,0.1137971752148102
1013,0.15525307684101666,0.18593822,0.0,0.11373043367915021
638,0.12234211891838348,0.21855195,0.0,0.11363135586165202
511,0.11881084035019192,0.22191736,0.0,0.11357606712374459
61,0.14918561219218984,0.19138896,0.0,0.11352485894840166
706,0.1403726435711143,0.20007835,0.0,0.11348366561896793
122,0.14480305249189682,0.19545844,0.0,0.11342049815487647
225,0.1877854536696622,0.11524607,0.03720838591377209,0.11341330399832382
778,0.1457922394861845,0.19430214,0.0,0.11336479371753228
781,0.1587427728425943,0.18123218,0.0,0.11332498567142364
306,0.1780414027700543,0.16188294,0.0,0.11330811324151753
237,0.16820208917446522,0.1716341,0.0,0.1132787273671481
323,0.13445692262422135,0.2053017,0.0,0.11325287488225795
539,0.14302729333068415,0.19671912,0.0,0.11324880608129993
1138,0.20958982102340365,0.13010444,0.0,0.11323141949794657
179,0.12228189961466271,0.16910127,0.04799700411451411,0.11312672392741056
100,0.13686103916393186,0.2024783,0.0,0.1131131145564267
301,0.09390493960197827,0.2452837,0.0,0.11306287755905277
617,0.10030693137033583,0.23833957,0.0,0.11288216817174952
264,0.17523779763492958,0.13697709,0.02626935037908552,0.11282807981521094
1024,0.16870115942928596,0.16970997,0.0,0.11280370833864943
507,0.20281423978098015,0.1355527,0.0,0.11278898137174638
326,0.19711593306851413,0.141234,0.0,0.11278330954178184
88,0.1481134152282162,0.19016191,0.0,0.11275844295385425
114,0.12933890562673042,0.20885076,0.0,0.1127298873047684
401,0.1460128286184407,0.19201033,0.0,0.11267438559735936
925,0.14629328791712362,0.19148745,0.0,0.11259357811482296
202,0.12106379580724352,0.21654435,0.0,0.11253604694283047
353,0.150691215981753,0.14072289,0.04617203390670584,0.11252871187211373
979,0.16020521502713564,0.17734706,0.0,0.11251742634846172
155,0.13149497960106343,0.2058758,0.0,0.11245692622031044
406,0.08902067907201568,0.24829954,0.0,0.11244007272040618
501,0.17751100716980114,0.15969168,0.0,0.11240089455575353
744,0.12002961006468592,0.21681416,0.0,0.11228125680389027
635,0.12025472794710226,0.21643123,0.0,0.11222865275124254
930,0.1676007265918602,0.16907024,0.0,0.11222365680910314
770,0.16819513892312069,0.16834778,0.0,0.11218097161974912
393,0.13615452234127084,0.20022282,0.0,0.1121257807949449
924,0.12112456177835708,0.21492065,0.0,0.1120150722237595
1076,0.14393638464200276,0.19194749,0.0,0.11196129153962857
517,0.08584903158213977,0.24967013,0.0,0.11183972152559718
1045,0.11655281170342617,0.21888414,0.0,0.11181231731883107
942,0.14874659787430483,0.18665275,0.0,0.11179978255038168
945,0.19291641145601843,0.14239985,0.0,0.11177208632116509
474,0.12652244704127297,0.20835179,0.0,0.11162474598209059
626,0.12885395056006682,0.20599681,0.0,0.11161692064999663
123,0.14074767631522717,0.19356276,0.0,0.11143681242145399
482,0.1873092615087566,0.14679942,0.0,0.11136955895290564
655,0.13638899335405888,0.19735974,0.0,0.1112495780293864
523,0.07639309306249754,0.25725693,0.0,0.1112166727228487
728,0.14905032612028288,0.1843404,0.0,0.11113024286807434
718,0.186462565509804,0.14669055,0.0,0.11105103765869402
402,0.10536108247865282,0.2277364,0.0,0.11103249368544765
673,0.16565600816772721,0.16740778,0.0,0.11102126301780786
580,0.09172513381614018,0.24132942,0.0,0.11101818348293081
572,0.07902896321771966,0.2539932,0.0,0.11100739213148232
101,0.1491247673717676,0.1835019,0.0,0.11087555553805624
268,0.1767398930339149,0.15583186,0.0,0.11085725051655144
3,0.26391831917913466,0.06858872,0.0,0.11083567931702305
803,0.13452454433692915,0.19762833,0.0,0.11071762616718288
411,0.08038044409634655,0.251326,0.0,0.11056881294211408
920,0.15837095365565462,0.17332196,0.0,0.11056430533740734
881,0.11031962682712494,0.22135384,0.0,0.11055782354509969
483,0.1684487905557016,0.16317172,0.0,0.1105401713468982
611,0.1303648567100038,0.16530277,0.0358984127425148,0.11052201260072204
921,0.15820629571053396,0.17323422,0.0,0.11048017334333066
880,0.11986205254506233,0.21157141,0.0,0.11047782094780327
457,0.10443248444142535,0.2109015,0.016051894015249476,0.1104619590837435
481,0.1495708973232886,0.18178022,0.0,0.11045037213378418
86,0.10321910272964992,0.22792108,0.0,0.11038006209972552
292,0.10840242346780389,0.22273648,0.0,0.11037963377322385
265,0.14442368465674563,0.18659781,0.0,0.11034049795075469
658,0.12362549039060021,0.20729205,0.0,0.11030584683793832
766,0.1267981611500625,0.20409894,0.0,0.11029903368189746
75,0.17136348707855295,0.15931718,0.0,0.11022688919762953
29,0.15562632271681243,0.17472796,0.0,0.11011809471260843
331,0.11843495047037478,0.21171942,0.0,0.11005145800095358
112,0.15321468365640503,0.17666776,0.0,0.10996081614643687
413,0.09786606184739552,0.23190026,0.0,0.1099221072332683
267,0.1661624113489588,0.16329287,0.0,0.10981842709148593
68,0.17569984863142682,0.12090825,0.03278411357294945,0.1097974050330849
266,0.12687807993267722,0.20243949,0.0,0.1097725223043718
327,0.19736779871731694,0.13191956,0.0,0.1097624538446456
798,0.12773396999225434,0.20146084,0.0,0.1097316027700418
861,0.11735308248597727,0.21168447,0.0,0.10967918263143416
531,0.15755204156847508,0.17137122,0.0,0.10964108770361115
792,0.18559527715812021,0.14328744,0.0,0.10962757077736951
773,0.18437422120350758,0.14439596,0.0,0.10959006118700954
1051,0.11216720032193804,0.21645457,0.0,0.10954058861566433
410,0.08694098418212161,0.24167222,0.0,0.10953773400934612
759,0.18353176555187925,0.14473496,0.0,0.10942224310885344
639,0.15602216059274043,0.17216787,0.0,0.10939667600494811
229,0.15250504977055462,0.17488146,0.0,0.1091288360176751
903,0.1768713343661309,0.1504107,0.0,0.10909401041008633
753,0.12420727373698025,0.20298426,0.0,0.10906384408983479
184,0.15582472057547544,0.17118637,0.0,0.10900369773774139
546,0.1122922061882002,0.21459007,0.0,0.10896075960667871
453,0.16603008903451166,0.1606281,0.0,0.10888606143457162
836,0.14658866341863952,0.18001118,0.0,0.10886661548069743
552,0.18636235546609486,0.14000072,0.0,0.10878769043929287
214,0.13504789335865608,0.1913014,0.0,0.10878309959616539
1098,0.1990461615362828,0.12705645,0.0,0.10870087039600031
824,0.15353719771095084,0.17241621,0.0,0.10865113596183713
181,0.13785092666395324,0.18794449,0.0,0.10859847113373484
252,0.1644100443881933,0.16096553,0.0,0.10845852548421038
106,0.17189678118546492,0.15323514,0.0,0.10837730621602697
279,0.18409735281952938,0.14078404,0.0,0.10829379763765044
1031,0.10860647091674981,0.21607238,0.0,0.10822628381983497
555,0.16573042745383354,0.15871684,0.0,0.10814908999533047
200,0.1473165284631349,0.17680997,0.0,0.10804216500910446
108,0.1418557555606186,0.18223406,0.0,0.10802993976838786
317,0.15033691971236623,0.17365257,0.0,0.10799649804411383
853,0.1194078761962383,0.20400901,0.0,0.10780562919468777
37,0.15064291590462936,0.17276016,0.0,0.10780102489395543
884,0.20869970059278822,0.099176936,0.014744826402989356,0.10754048761578383
554,0.15170108907954272,0.17054254,0.0,0.10741454241519628
588,0.18658463520860294,0.13564995,0.0,0.10741152817360433
528,0.09237518590779592,0.22978365,0.0,0.1073862800402492
379,0.1399531560835294,0.1318227,0.05020058643863135,0.10732548259700687
774,0.18109378411087418,0.14086378,0.0,0.1073191867726148
204,0.0930809337631676,0.22871543,0.0,0.10726545614453864
797,0.11539353270748462,0.20638558,0.0,0.10725970513098508
467,0.09683808812661536,0.22448175,0.0,0.10710661156033002
131,0.1302131114529309,0.1906482,0.0,0.10695376986022583
720,0.18737766309368414,0.1333709,0.0,0.10691618973608746
783,0.21529706104949572,0.105291836,0.0,0.10686296567107394
831,0.15608404581519547,0.16440666,0.0,0.10683023434470952
477,0.18389564125780533,0.13597363,0.0,0.10662309119782272
285,0.1173932469402089,0.20238812,0.0,0.10659378987267065
809,0.13125056954862402,0.18835878,0.0,0.10653645109018262
476,0.1594951730148771,0.15994024,0.0,0.10647847192740369
174,0.17113302633626631,0.14822766,0.0,0.10645356272811152
17,0.20957641376764963,0.10908972,0.0,0.10622204367886447
299,0.16639522681846503,0.15199573,0.0,0.1061303200662609
288,0.15810552296518615,0.160183,0.0,0.1060961735165097
909,0.1500334854738984,0.16823111,0.0,0.10608820007301283
473,0.10637722044085403,0.21170451,0.0,0.10602724263699498
236,0.1742915957277284,0.14368619,0.0,0.10599259532508803
830,0.1595911723733061,0.1353183,0.02300015906210518,0.10596987520097663
1059,0.10595172371782206,0.21187568,0.0,0.10594246694219557
74,0.17383230527954466,0.14372905,0.0,0.10585378375555794
199,0.10962157762139506,0.20789225,0.0,0.10583794387211226
84,0.14861914578080881,0.16880527,0.0,0.10580813905596968
693,0.14507583282633674,0.17222208,0.0,0.10576597022428795
750,0.1523835557191142,0.1647947,0.0,0.1057260846922321
19,0.17965904319097198,0.13745514,0.0,0.10570472625828319
584,0.14182421354091013,0.17524518,0.0,0.10568979808898715
764,0.1550353273478514,0.16187875,0.0,0.10563802569201808
242,0.14875816214990087,0.16802792,0.0,0.10559536155366722
763,0.12609696479334287,0.1903909,0.0,0.10549595485691843
309,0.21795742635701842,0.098436475,0.0,0.10546463371904276
666,0.153203130008946,0.1631109,0.0,0.10543800898464857
873,0.11603300280078357,0.2002392,0.0,0.10542406640683315
92,0.18714574549964938,0.12874028,0.0,0.10529534212209075
544,0.08536497846791304,0.22985725,0.0,0.1050740765053337
828,0.13879788825945313,0.17530623,0.0,0.10470137301430522
995,0.131921927363041,0.18208477,0.0,0.10466889879119494
42,0.14558626599091598,0.16802502,0.0,0.10453709425852797
498,0.22412563583657164,0.089479215,0.0,0.10453495042656864
364,0.10027329689102739,0.2132923,0.0,0.10452186586405625
515,0.137592659966286,0.16552728,0.010426152689248914,0.10451536560029671
730,0.09766411991234741,0.21580425,0.0,0.10448945632019348
