,channel,feature_type,channel_feature_name,RF_Importance,XGB_Importance,Lasso_Coefficient
297,33,mean,Channel_33_mean,0.0007929441318357094,0.0005512902,0.0
298,33,std,Channel_33_std,0.0011027093820772998,0.001852592,0.0
299,33,skewness,Channel_33_skewness,0.0008505561521942024,0.00069626264,0.0
300,33,kurtosis,Channel_33_kurtosis,0.0008299508843291062,0.00080153754,0.02969126514227057
301,33,delta_power,Channel_33_delta_power,0.00048001030815040304,0.0011235964,0.0
302,33,theta_power,Channel_33_theta_power,0.0005226001974959129,0.0007209241,0.0
303,33,alpha_power,Channel_33_alpha_power,0.00043357994533918873,0.0006319029,0.0
304,33,beta_power,Channel_33_beta_power,0.0006992983187743384,0.00058037904,0.0
305,33,gamma_power,Channel_33_gamma_power,0.0010265689313384665,0.00087242824,0.0
306,34,mean,Channel_34_mean,0.0009100874668512475,0.00074155396,0.0
307,34,std,Channel_34_std,0.0010633623750940116,0.0008021183,0.0
308,34,skewness,Channel_34_skewness,0.0011009016991301956,0.0005493372,0.005929982723845892
309,34,kurtosis,Channel_34_kurtosis,0.0011141246864408523,0.00045091816,0.0
310,34,delta_power,Channel_34_delta_power,0.0005858158571337854,0.00040482363,0.0
311,34,theta_power,Channel_34_theta_power,0.0007384206773643952,0.0007734397,0.0
312,34,alpha_power,Channel_34_alpha_power,0.0006132144333934542,0.00069724524,0.0
313,34,beta_power,Channel_34_beta_power,0.0007808525736768593,0.00044182784,0.0
314,34,gamma_power,Channel_34_gamma_power,0.0008400084912530752,0.0006108281,0.0
315,35,mean,Channel_35_mean,0.0007307805295261652,0.0006896017,0.0
316,35,std,Channel_35_std,0.0006956559837789194,0.0012116368,0.0
317,35,skewness,Channel_35_skewness,0.000768471514527177,0.00079546834,0.0
318,35,kurtosis,Channel_35_kurtosis,0.0007874161479888654,0.0005787852,0.013143171642343514
319,35,delta_power,Channel_35_delta_power,0.0005294428431735948,0.00072838215,0.0
320,35,theta_power,Channel_35_theta_power,0.0004903874749904847,0.0008592064,0.0
321,35,alpha_power,Channel_35_alpha_power,0.0005604121869440296,0.0008713452,0.0
322,35,beta_power,Channel_35_beta_power,0.0005876632547690157,0.0010823252,0.0032153454926807015
323,35,gamma_power,Channel_35_gamma_power,0.0006872983373970216,0.0009404468,0.0
324,36,mean,Channel_36_mean,0.001157583041684962,0.0014648772,0.0
325,36,std,Channel_36_std,0.001886007427578538,0.0015806896,0.0
326,36,skewness,Channel_36_skewness,0.0010075900178905862,0.0006469652,0.0
327,36,kurtosis,Channel_36_kurtosis,0.001008877469948026,0.0006042976,0.0
328,36,delta_power,Channel_36_delta_power,0.0007018697073237762,0.0010002847,0.0
329,36,theta_power,Channel_36_theta_power,0.0007213641071827433,0.0011818291,0.0
330,36,alpha_power,Channel_36_alpha_power,0.0010874657893396491,0.0012925586,0.0
331,36,beta_power,Channel_36_beta_power,0.0006053994317234477,0.0009698451,0.0
332,36,gamma_power,Channel_36_gamma_power,0.0007363192071000923,0.0010826897,0.0
333,37,mean,Channel_37_mean,0.001055847940066138,0.00069827365,0.0
334,37,std,Channel_37_std,0.0008317726412154343,0.0006601895,0.0
335,37,skewness,Channel_37_skewness,0.0009269082777119293,0.00075000955,0.0
336,37,kurtosis,Channel_37_kurtosis,0.0009050867390540222,0.00039107565,0.0
337,37,delta_power,Channel_37_delta_power,0.000803098116344497,0.00107752,0.0
338,37,theta_power,Channel_37_theta_power,0.0009440360764542719,0.0012511916,0.0
339,37,alpha_power,Channel_37_alpha_power,0.0005883099587570573,0.0005946053,0.0
340,37,beta_power,Channel_37_beta_power,0.0008419769900530076,0.0013178956,0.0
341,37,gamma_power,Channel_37_gamma_power,0.0009789071605849377,0.00089857186,0.0
342,38,mean,Channel_38_mean,0.0007947607512009642,0.0006539703,0.0
343,38,std,Channel_38_std,0.00102943254368438,0.0013022984,0.0
344,38,skewness,Channel_38_skewness,0.0009608175029597128,0.00078429095,0.0028173363269520606
345,38,kurtosis,Channel_38_kurtosis,0.0009665566444819235,0.0007723024,0.00449499724933186
346,38,delta_power,Channel_38_delta_power,0.0005760411610031678,0.0005315122,0.0
347,38,theta_power,Channel_38_theta_power,0.0005365004999137326,0.00048879586,0.0
348,38,alpha_power,Channel_38_alpha_power,0.00046919026785902297,0.0005563747,0.0
349,38,beta_power,Channel_38_beta_power,0.0009695230115504123,0.0014326553,0.0
350,38,gamma_power,Channel_38_gamma_power,0.0012149223968802654,0.0011991232,0.0
351,39,mean,Channel_39_mean,0.0007881199836171182,0.0005621772,0.0
352,39,std,Channel_39_std,0.0006188893930456419,0.00062042684,0.0
353,39,skewness,Channel_39_skewness,0.0007702825572919742,0.00064462394,0.0013709061008819099
354,39,kurtosis,Channel_39_kurtosis,0.0007034495813816082,0.0005629147,0.0
355,39,delta_power,Channel_39_delta_power,0.0004981796002799795,0.0007316948,0.0
356,39,theta_power,Channel_39_theta_power,0.0004888317024687494,0.00097153237,0.0
357,39,alpha_power,Channel_39_alpha_power,0.0005421491401023705,0.0010826559,0.0
358,39,beta_power,Channel_39_beta_power,0.0009080178596947695,0.001118175,0.0
359,39,gamma_power,Channel_39_gamma_power,0.0008881219915364769,0.0008564013,0.0
360,40,mean,Channel_40_mean,0.0007532594371065763,0.0009002888,0.0
361,40,std,Channel_40_std,0.0006599214589690164,0.0013094876,0.0
362,40,skewness,Channel_40_skewness,0.0007928198487803056,0.00078415836,0.004962908179601284
363,40,kurtosis,Channel_40_kurtosis,0.0007789963064827466,0.0006245724,0.0
364,40,delta_power,Channel_40_delta_power,0.0005125631978885265,0.0009770502,0.0
365,40,theta_power,Channel_40_theta_power,0.0005090461712531717,0.0005948562,0.0
366,40,alpha_power,Channel_40_alpha_power,0.0004435641050367597,0.0007009476,0.0
367,40,beta_power,Channel_40_beta_power,0.00044141109617303775,0.0005099486,0.0
368,40,gamma_power,Channel_40_gamma_power,0.0005203986910244042,0.00066954264,0.0
369,41,mean,Channel_41_mean,0.0007678654051182468,0.0013642795,0.0
370,41,std,Channel_41_std,0.000507367100981968,0.00079783343,0.0
371,41,skewness,Channel_41_skewness,0.0008114054252806646,0.0006732572,0.0
372,41,kurtosis,Channel_41_kurtosis,0.0008307858434363943,0.00053923647,0.0
373,41,delta_power,Channel_41_delta_power,0.0006084852305248988,0.00063234556,0.0
374,41,theta_power,Channel_41_theta_power,0.0005127807509169128,0.0006735344,0.0
375,41,alpha_power,Channel_41_alpha_power,0.0006146401458339882,0.0008428718,0.0
376,41,beta_power,Channel_41_beta_power,0.000691956624607414,0.00071909203,0.0
377,41,gamma_power,Channel_41_gamma_power,0.0006414400532028869,0.00064057915,0.0
378,42,mean,Channel_42_mean,0.001237506145890675,0.0006751002,0.0
379,42,std,Channel_42_std,0.0007153932249253177,0.0006038539,0.0014905189222468758
380,42,skewness,Channel_42_skewness,0.0011231644620203858,0.0007876607,0.003022533303145857
381,42,kurtosis,Channel_42_kurtosis,0.0011722395747370122,0.0005744535,0.009792133021046324
382,42,delta_power,Channel_42_delta_power,0.0006760918899586174,0.0006805581,0.0
383,42,theta_power,Channel_42_theta_power,0.0012453415270444524,0.0008390498,0.0
384,42,alpha_power,Channel_42_alpha_power,0.0007197820224558562,0.0012468254,0.0
385,42,beta_power,Channel_42_beta_power,0.00081568102751276,0.0011867022,0.0
386,42,gamma_power,Channel_42_gamma_power,0.0009588477691995791,0.0009340579,0.0
387,43,mean,Channel_43_mean,0.0015509066956955527,0.0008279867,0.005651960505281026
388,43,std,Channel_43_std,0.0009009500479977059,0.0010995481,0.0
389,43,skewness,Channel_43_skewness,0.001158016851840854,0.0007303099,0.0
390,43,kurtosis,Channel_43_kurtosis,0.0010699829304236161,0.0007849542,0.0
391,43,delta_power,Channel_43_delta_power,0.000753087581644475,0.0007206564,0.0
392,43,theta_power,Channel_43_theta_power,0.0007502745845668987,0.00063961634,0.0
393,43,alpha_power,Channel_43_alpha_power,0.0006959758933035673,0.00091718143,0.0
394,43,beta_power,Channel_43_beta_power,0.0008579305094883644,0.0010018498,0.0
395,43,gamma_power,Channel_43_gamma_power,0.0009521369472316742,0.001052475,0.0
396,44,mean,Channel_44_mean,0.0006578872165645815,0.000842965,0.0
397,44,std,Channel_44_std,0.0005751787569515054,0.00044658466,0.0
398,44,skewness,Channel_44_skewness,0.0008347991220056418,0.0005635902,0.0
399,44,kurtosis,Channel_44_kurtosis,0.0009365103117976287,0.0010432394,0.0
400,44,delta_power,Channel_44_delta_power,0.0005930878727183095,0.0012065475,0.0
401,44,theta_power,Channel_44_theta_power,0.0007463682225463377,0.00087956164,0.0
402,44,alpha_power,Channel_44_alpha_power,0.0005385702379661904,0.0010432157,0.0
403,44,beta_power,Channel_44_beta_power,0.0019359265632981678,0.0023508235,0.0
404,44,gamma_power,Channel_44_gamma_power,0.0013815800466319922,0.0010065299,0.0
405,45,mean,Channel_45_mean,0.0006250561251214804,0.0006759905,0.0
406,45,std,Channel_45_std,0.0004550436193690516,0.0011374115,0.0
407,45,skewness,Channel_45_skewness,0.000662348920573823,0.00057835545,0.0
408,45,kurtosis,Channel_45_kurtosis,0.0007958413381560036,0.0006734967,0.0
409,45,delta_power,Channel_45_delta_power,0.0005344354082178798,0.000509572,0.0
410,45,theta_power,Channel_45_theta_power,0.0004444129221002166,0.001107053,0.0
411,45,alpha_power,Channel_45_alpha_power,0.0004108776588696164,0.001151275,0.0
412,45,beta_power,Channel_45_beta_power,0.0005004536225635529,0.0007316957,0.0
413,45,gamma_power,Channel_45_gamma_power,0.0005002582260736056,0.0010622896,0.0
414,46,mean,Channel_46_mean,0.0006868915386820329,0.0007067124,0.0
415,46,std,Channel_46_std,0.00040675725033702655,0.0007389723,0.0
416,46,skewness,Channel_46_skewness,0.0007164493896397333,0.00074190064,0.0049515619762284776
417,46,kurtosis,Channel_46_kurtosis,0.0006823550189002203,0.0006930057,0.0
418,46,delta_power,Channel_46_delta_power,0.00045702500383362527,0.0004020432,0.0
419,46,theta_power,Channel_46_theta_power,0.00040242444038009005,0.0009895683,0.0
420,46,alpha_power,Channel_46_alpha_power,0.00038910207596771313,0.0007544652,0.0
421,46,beta_power,Channel_46_beta_power,0.000451279126840692,0.0008316592,0.0010188855071519268
422,46,gamma_power,Channel_46_gamma_power,0.0006087240996918449,0.0011439855,0.0
423,47,mean,Channel_47_mean,0.0018262848628844664,0.00080070493,0.00026266921726134194
424,47,std,Channel_47_std,0.0012907329160748405,0.0008702753,0.008894986277753193
425,47,skewness,Channel_47_skewness,0.0012362744024295178,0.00072664977,0.001415281594786471
426,47,kurtosis,Channel_47_kurtosis,0.0012659957584183982,0.0007344131,0.0009309113673273812
427,47,delta_power,Channel_47_delta_power,0.0011116690380072198,0.0008416406,0.0
428,47,theta_power,Channel_47_theta_power,0.0008716882689461447,0.0008942921,0.0
429,47,alpha_power,Channel_47_alpha_power,0.0009685716089337411,0.0006580043,0.007750055133215519
430,47,beta_power,Channel_47_beta_power,0.0011372052234391071,0.0009000971,0.0
431,47,gamma_power,Channel_47_gamma_power,0.0015134207077213018,0.0012744409,0.004029194316050541
432,48,mean,Channel_48_mean,0.00179428420503805,0.00078239816,0.000983897924527949
433,48,std,Channel_48_std,0.0016863537786653642,0.001279474,0.01289136013183892
434,48,skewness,Channel_48_skewness,0.0017419487032034817,0.00062332704,0.003484211238178365
435,48,kurtosis,Channel_48_kurtosis,0.002236719938638351,0.0008399763,0.00823788916503001
436,48,delta_power,Channel_48_delta_power,0.0011024289054220563,0.00086834864,0.0
437,48,theta_power,Channel_48_theta_power,0.0009008729773052972,0.0012948419,0.002705384007857342
438,48,alpha_power,Channel_48_alpha_power,0.0008687032420708536,0.0008004844,0.012167234837043696
439,48,beta_power,Channel_48_beta_power,0.0011566446322905306,0.00079905504,0.003541431366274533
440,48,gamma_power,Channel_48_gamma_power,0.0015490158017544525,0.0010940973,0.0
441,49,mean,Channel_49_mean,0.0006704374639736148,0.00077152025,0.0
442,49,std,Channel_49_std,0.0004161899185326086,0.0006175002,0.0
443,49,skewness,Channel_49_skewness,0.0007310579219277778,0.000548972,0.005302270753962115
444,49,kurtosis,Channel_49_kurtosis,0.0009288919641920093,0.0005419737,0.0028008314717088995
445,49,delta_power,Channel_49_delta_power,0.0004681945134082984,0.0006995751,0.0
446,49,theta_power,Channel_49_theta_power,0.0004878690968614453,0.0014214376,0.0
447,49,alpha_power,Channel_49_alpha_power,0.0004845220311800795,0.0009412908,0.0
448,49,beta_power,Channel_49_beta_power,0.0009029737509177753,0.001005011,0.0
449,49,gamma_power,Channel_49_gamma_power,0.0015654821323043621,0.0010442393,0.0
450,50,mean,Channel_50_mean,0.0006057669105077649,0.0006702574,0.0
451,50,std,Channel_50_std,0.0004625719524423795,0.0007279824,0.0
452,50,skewness,Channel_50_skewness,0.0005943558674018434,0.0006172665,0.013276570556525227
453,50,kurtosis,Channel_50_kurtosis,0.000848689691271745,0.0007358058,0.0
454,50,delta_power,Channel_50_delta_power,0.00043356797019130847,0.0005721624,0.0
455,50,theta_power,Channel_50_theta_power,0.0005400260262196159,0.000907431,0.0
456,50,alpha_power,Channel_50_alpha_power,0.0004213864148890737,0.0006418603,0.0
457,50,beta_power,Channel_50_beta_power,0.0005338235586979144,0.00096609833,0.00047660104124239833
458,50,gamma_power,Channel_50_gamma_power,0.0006924733594930857,0.0010021088,0.0
459,51,mean,Channel_51_mean,0.0006277831205739996,0.00068779336,0.0
460,51,std,Channel_51_std,0.00038758178411856767,0.0006478094,0.0
461,51,skewness,Channel_51_skewness,0.0007183273197749211,0.00052302564,0.004272795564207351
462,51,kurtosis,Channel_51_kurtosis,0.0008978189101274348,0.00082464167,0.0
463,51,delta_power,Channel_51_delta_power,0.0004859928244872783,0.0005674856,0.0
464,51,theta_power,Channel_51_theta_power,0.00044032042278990553,0.0005486194,0.0
465,51,alpha_power,Channel_51_alpha_power,0.00040342395112798294,0.000666462,0.0
466,51,beta_power,Channel_51_beta_power,0.0006692527851617814,0.0013575645,0.0
467,51,gamma_power,Channel_51_gamma_power,0.0004950035719034026,0.0010283068,0.0
468,52,mean,Channel_52_mean,0.0011178251172006262,0.0009808819,0.0
469,52,std,Channel_52_std,0.0006322134761792128,0.00057415257,0.0
470,52,skewness,Channel_52_skewness,0.0011705056227730285,0.00071572076,0.0
471,52,kurtosis,Channel_52_kurtosis,0.0011662505849524645,0.00042589993,0.0039567435566049075
472,52,delta_power,Channel_52_delta_power,0.000635513616896043,0.0007491732,0.0
473,52,theta_power,Channel_52_theta_power,0.0005437643917394308,0.00096977677,0.0
474,52,alpha_power,Channel_52_alpha_power,0.0006467399803422595,0.0009544186,0.0
475,52,beta_power,Channel_52_beta_power,0.0006138086695280406,0.00058790966,0.018769925767030345
476,52,gamma_power,Channel_52_gamma_power,0.0008152854096054406,0.0007326548,0.0
477,53,mean,Channel_53_mean,0.0009400123550669481,0.00062286854,0.0
478,53,std,Channel_53_std,0.0011409045848933097,0.0011271816,0.0
479,53,skewness,Channel_53_skewness,0.0010420290867594966,0.00069432566,0.0
480,53,kurtosis,Channel_53_kurtosis,0.0009890996414875328,0.00063482946,0.013846154419301907
481,53,delta_power,Channel_53_delta_power,0.00076455586701609,0.00083269953,0.0
482,53,theta_power,Channel_53_theta_power,0.0009574616278689197,0.0006724593,0.0
483,53,alpha_power,Channel_53_alpha_power,0.0008610532758438795,0.0007474576,0.0
484,53,beta_power,Channel_53_beta_power,0.0009328158514464869,0.0008296337,0.0
485,53,gamma_power,Channel_53_gamma_power,0.0014625344979387251,0.0006645121,0.0
486,54,mean,Channel_54_mean,0.0013013258755004383,0.0006126235,0.0
487,54,std,Channel_54_std,0.0014521434953413278,0.0013946511,0.0
488,54,skewness,Channel_54_skewness,0.001384703465604909,0.00057236326,0.007801350398456638
489,54,kurtosis,Channel_54_kurtosis,0.0011862435543258077,0.0006342401,0.0090638063073332
490,54,delta_power,Channel_54_delta_power,0.000984655759233629,0.000799254,0.0
491,54,theta_power,Channel_54_theta_power,0.0012174126937441023,0.0008294842,0.0
492,54,alpha_power,Channel_54_alpha_power,0.0012118574495959473,0.0015526899,0.0
493,54,beta_power,Channel_54_beta_power,0.0015847428880388936,0.0011477288,0.0
494,54,gamma_power,Channel_54_gamma_power,0.0018660212408408367,0.0015069419,0.0
495,55,mean,Channel_55_mean,0.0012587396875558157,0.00068019045,0.004319488149949592
496,55,std,Channel_55_std,0.0012621617719913555,0.0008334331,0.007942899131647911
497,55,skewness,Channel_55_skewness,0.001522409193571356,0.000718713,0.0005378186225095056
498,55,kurtosis,Channel_55_kurtosis,0.0011456544882336665,0.00040988674,0.0
499,55,delta_power,Channel_55_delta_power,0.0010446840224051367,0.0008782583,0.0
500,55,theta_power,Channel_55_theta_power,0.000838401008349974,0.0010366918,0.0018747034013932233
501,55,alpha_power,Channel_55_alpha_power,0.0009073762638346836,0.0007315162,0.0
502,55,beta_power,Channel_55_beta_power,0.0012077705762916712,0.001355904,0.0
503,55,gamma_power,Channel_55_gamma_power,0.001182891900751186,0.00078818056,0.0
504,56,mean,Channel_56_mean,0.0007659564697971027,0.0004373928,0.0
505,56,std,Channel_56_std,0.0005435399753763581,0.001220433,0.0
506,56,skewness,Channel_56_skewness,0.0008465633075866664,0.00091892935,0.00631051924998411
507,56,kurtosis,Channel_56_kurtosis,0.0010367178355813256,0.00062094035,0.0
508,56,delta_power,Channel_56_delta_power,0.0005414188212244798,0.00065653236,0.0
509,56,theta_power,Channel_56_theta_power,0.0004419993575882714,0.0006562051,0.0
510,56,alpha_power,Channel_56_alpha_power,0.0005168596347013072,0.00094277604,0.0
511,56,beta_power,Channel_56_beta_power,0.000607320853725383,0.0010165599,0.0
512,56,gamma_power,Channel_56_gamma_power,0.0008074852241259987,0.0006131999,0.0
513,57,mean,Channel_57_mean,0.0005990174905396012,0.00070770946,0.0
514,57,std,Channel_57_std,0.000434338731259387,0.00052571966,0.0
515,57,skewness,Channel_57_skewness,0.0007033271667027322,0.000758248,0.00030956566391028686
516,57,kurtosis,Channel_57_kurtosis,0.0008990800560886085,0.0005680537,0.0
517,57,delta_power,Channel_57_delta_power,0.00043883122952659325,0.0011436898,0.0
518,57,theta_power,Channel_57_theta_power,0.00042512660759153146,0.00052488805,0.0
519,57,alpha_power,Channel_57_alpha_power,0.0005782608101333318,0.0006737654,0.0
520,57,beta_power,Channel_57_beta_power,0.0007364867306470608,0.0007475338,0.0
521,57,gamma_power,Channel_57_gamma_power,0.0007923478851175806,0.00071264163,0.0
522,58,mean,Channel_58_mean,0.0005048558919700551,0.0011471751,0.0
523,58,std,Channel_58_std,0.00039049566824618206,0.0011784434,0.0
524,58,skewness,Channel_58_skewness,0.00072821745639,0.0008652875,0.008323745209688595
525,58,kurtosis,Channel_58_kurtosis,0.0007985806459959424,0.0005554483,0.0
526,58,delta_power,Channel_58_delta_power,0.0003735120443184761,0.00046601435,0.0
527,58,theta_power,Channel_58_theta_power,0.0004712411886650101,0.0006488477,0.0
528,58,alpha_power,Channel_58_alpha_power,0.0004721907243750335,0.0010525938,0.0
529,58,beta_power,Channel_58_beta_power,0.0006018193069893755,0.0010727344,0.0
530,58,gamma_power,Channel_58_gamma_power,0.0007645555511814474,0.000965264,0.0
531,59,mean,Channel_59_mean,0.0008053527784966024,0.0007850179,0.0
532,59,std,Channel_59_std,0.00044938315772968465,0.00061517244,0.0
533,59,skewness,Channel_59_skewness,0.0007134597398068542,0.0005764109,0.0
534,59,kurtosis,Channel_59_kurtosis,0.0008453889001578617,0.00050584663,0.008953317296009494
535,59,delta_power,Channel_59_delta_power,0.000574313403263117,0.0009071554,0.0
536,59,theta_power,Channel_59_theta_power,0.0004999758637304273,0.000747685,0.0
537,59,alpha_power,Channel_59_alpha_power,0.0005037130241973315,0.0005724619,0.0
538,59,beta_power,Channel_59_beta_power,0.0007403433065489659,0.0009003907,0.0
539,59,gamma_power,Channel_59_gamma_power,0.0007311071753687967,0.00090113166,0.0
540,60,mean,Channel_60_mean,0.000722995781800415,0.0006553006,0.0
541,60,std,Channel_60_std,0.00043949271755843887,0.00080356054,0.0
542,60,skewness,Channel_60_skewness,0.0009231322439842175,0.0008051644,0.0034086254228480185
543,60,kurtosis,Channel_60_kurtosis,0.0012102830799321648,0.0006077853,0.0
544,60,delta_power,Channel_60_delta_power,0.00043635691363324436,0.001052931,0.0
545,60,theta_power,Channel_60_theta_power,0.0005363451398076727,0.0011346607,0.0
546,60,alpha_power,Channel_60_alpha_power,0.0005739997994115216,0.000982995,0.0
547,60,beta_power,Channel_60_beta_power,0.0010322043444639724,0.001260883,0.0
548,60,gamma_power,Channel_60_gamma_power,0.0010123925211798237,0.00091992976,0.0
549,61,mean,Channel_61_mean,0.0008110454387306146,0.0006581207,0.0
550,61,std,Channel_61_std,0.0007223690700278338,0.00070846215,0.0
551,61,skewness,Channel_61_skewness,0.000924437322049039,0.0006945595,0.0029664281386652096
552,61,kurtosis,Channel_61_kurtosis,0.0009526213642655984,0.0006413158,0.0
553,61,delta_power,Channel_61_delta_power,0.0007301242102541336,0.0010524838,0.0
554,61,theta_power,Channel_61_theta_power,0.0007754446871960824,0.0007812219,0.0
555,61,alpha_power,Channel_61_alpha_power,0.0008471579225672252,0.0007270507,0.0
556,61,beta_power,Channel_61_beta_power,0.001366831886229773,0.0016464258,0.010767658313334918
557,61,gamma_power,Channel_61_gamma_power,0.0013022212233035784,0.0012095094,0.0
558,62,mean,Channel_62_mean,0.0011150132157098278,0.0006657995,0.0040192842792779295
559,62,std,Channel_62_std,0.00098633250663322,0.0012684152,0.0
560,62,skewness,Channel_62_skewness,0.0010491117723180085,0.0007070548,0.001684891727870289
561,62,kurtosis,Channel_62_kurtosis,0.0015980891083577098,0.00060335436,0.024387733352628713
562,62,delta_power,Channel_62_delta_power,0.000653531746658427,0.00075902644,0.0
563,62,theta_power,Channel_62_theta_power,0.0005880712529102469,0.00070569955,0.0
564,62,alpha_power,Channel_62_alpha_power,0.0006354700078378629,0.0012508408,0.0
565,62,beta_power,Channel_62_beta_power,0.0017850332272994398,0.0021845473,0.0
566,62,gamma_power,Channel_62_gamma_power,0.000745482408298108,0.0007138886,0.0
567,63,mean,Channel_63_mean,0.0005986371751160127,0.0006898679,0.0
568,63,std,Channel_63_std,0.0003865315402906126,0.000982114,0.0
569,63,skewness,Channel_63_skewness,0.0007162073053228246,0.0007494752,0.0
570,63,kurtosis,Channel_63_kurtosis,0.0010987799117159586,0.00090150523,0.0
571,63,delta_power,Channel_63_delta_power,0.0004612459938701275,0.00061051024,0.0
572,63,theta_power,Channel_63_theta_power,0.0004039693454650316,0.001163493,0.0
573,63,alpha_power,Channel_63_alpha_power,0.00044864728082707214,0.0013667434,0.0
574,63,beta_power,Channel_63_beta_power,0.0006959978463444234,0.0011868675,0.0
575,63,gamma_power,Channel_63_gamma_power,0.0006681318747629866,0.0006346295,0.0
576,64,mean,Channel_64_mean,0.000569159976426721,0.0008254264,0.0
577,64,std,Channel_64_std,0.0004278567763796151,0.0013402392,0.0
578,64,skewness,Channel_64_skewness,0.000873083396532097,0.0005988294,0.0
579,64,kurtosis,Channel_64_kurtosis,0.0008400689216356923,0.00084466516,0.007951375491015258
580,64,delta_power,Channel_64_delta_power,0.0004688678778224235,0.0011054827,0.0
581,64,theta_power,Channel_64_theta_power,0.000585316650726583,0.0011508062,0.0
582,64,alpha_power,Channel_64_alpha_power,0.00043768436790179543,0.00056943815,0.0
583,64,beta_power,Channel_64_beta_power,0.0007008194012704141,0.0012317264,0.0
584,64,gamma_power,Channel_64_gamma_power,0.0007249574381657627,0.00080276374,0.0
585,65,mean,Channel_65_mean,0.0006332285756497938,0.0011184602,0.0
586,65,std,Channel_65_std,0.00043137749013538143,0.0010206477,0.0
587,65,skewness,Channel_65_skewness,0.0008013860402759146,0.0005663615,0.0
